Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
PROG_LE1_MISS_TEXT_GENERAL_0,Text,,"MISSION BRIEFING

We have come up with a simple plan to obtain the NG+ Weapon Systems research without prejudicing our relations with New Jericho or drawing their attention to the value of the data in their possession. 

Your team will be inserted outside the operational perimeter and proceed to the objective on foot. After obtaining a copy of the data, they will steal an armored vehicle from the garrison and make their getaway in it. They will subsequently abandon and destroy the vehicle. We will present the facts to New Jericho as a raid by an unknown third party. As long as we can maintain plausible deniability, our relations with NJ should not be affected.",,"BRIEFING DE MISSION

Nous avons élaboré un plan simple pour obtenir la recherche sur les systèmes d’armes NG+ sans nuire à nos relations avec la Nouvelle-Jéricho, ni attirer leur attention sur la valeur des données en leur possession.

Votre équipe sera insérée hors du périmètre opérationnel et se dirigera vers l’objectif à pied. Après avoir obtenu une copie des données, ils vont voler un véhicule blindé de la garnison et s'enfuir avec. Ils vont ensuite abandonner et détruire le véhicule. Nous allons présenter les faits à la Nouvelle-Jéricho comme un raid par un tiers inconnu. Tant que nous pouvons maintenir un déni plausible, nos relations avec la Nouvelle-Jéricho ne devraient pas être affectées.","MISSIONSBESCHREIBUNG

Wir haben einen einfachen Plan ausgearbeitet, um an die Forschung der NG+-Waffensysteme zu gelangen, ohne unsere Beziehungen zu Neu-Jericho zu gefährden oder ihre Aufmerksamkeit auf den Wert der Daten zu lenken.

Dein Team wird außerhalb des Einsatzgebiets abgesetzt und rückt zu Fuß zum Ziel vor. Nach dem Sichern einer Kopie der Daten wird es ein gepanzertes Fahrzeug aus der Garnison entwenden und damit fliehen. Anschließend wird das Fahrzeug aufgegeben und zerstört.

Gegenüber Neu-Jericho werden wir den Vorfall als Überfall einer unbekannten dritten Partei darstellen. Solange wir eine plausible Abstreitbarkeit wahren können, sollten unsere Beziehungen zu NJ unbeeinträchtigt bleiben.",,,"ЦЕЛИ МИССИИ

Мы разработали простой план по получению исследований компании ""Оружейные системы нового поколения"", не нанося ущерба нашим отношениям с Новым Иерихоном и не обозначая наш интерес к ценности данных, которыми они владеют. 

Ваша группа будет высажена за пределами объекта и отправится к цели пешком. Получив копию данных, они угонят броневик и скроются на нем. Потом они уничтожат машину, чтобы замести следы, а мы представим эти факты Новому Иерихону как налет неизвестной третьей стороны. Если нам удастся не засветиться, наши отношения с Иерихоном не пострадают.",,
PROG_LE1_MISS_TITLE,Text,,Grand Theft Auto,,Grand Theft Auto,Grand Theft Auto,,,Угон машины,,
PROG_LE1_TEXT_GENERAL_0,Text,,"Vanadium Co had an R & D division, Next Generation+ Weapon Systems, focused on designing armaments that required as of yet undiscovered technologies, energy sources or materials with impossible tensile strengths or conductivity. 

Though at the time it was deemed little more than a publicity stunt and part of Vanadium's talent retention strategy, we speculate that these weapons could be indeed developed using the materials harnessed by the Ancients.

We have located a New Jericho archive facility harboring the NG+ Weapon Systems research.
",,"Vanadium Co avait une division de R & D, Next Generation+ Weapon Systems, axée sur la conception d’armements qui nécessitaient des technologies, des sources d’énergie ou des matériaux non encore découverts avec des résistances ou une conductivité impossibles.

Bien qu’à l’époque on ait considéré qu’il ne s’agissait que d’un coup de publicité et qu’il faisait partie de la stratégie de rétention des talents de Vanadium, nous supposons que ces armes pourraient être développées en utilisant les matériaux utilisés par les Anciens.

Nous avons localisé une installation d’archives de la Nouvelle-Jéricho abritant la recherche sur les systèmes d’armes NG+.","Vanadium Co. unterhielt eine Forschungs- und Entwicklungsabteilung namens <b>Next Generation+ Waffensysteme</b>, die sich auf die Konstruktion von Waffen konzentrierte, welche bislang unbekannte Technologien, Energiequellen oder Materialien mit unmöglicher Zugfestigkeit oder Leitfähigkeit erforderten.

Zum damaligen Zeitpunkt galt das Projekt kaum mehr als ein PR-Manöver und Teil von Vanadiums Strategie zur Bindung hochqualifizierter Talente. Wir vermuten jedoch, dass diese Waffen mithilfe der Materialien der Uralten tatsächlich realisierbar sein könnten.

Wir haben eine Archiveinrichtung von Neu-Jericho lokalisiert, in der sich die Forschung zu den NG+-Waffensystemen befindet.
",,,"У корпорации «Ванадий» был научно-исследовательский филиал «Оружейные системы нового поколения», занимавшийся разработкой вооружений, для которых требовались еще не открытые технологии, источники энергии или материалы с невозможной прочностью на разрыв или проводимостью. 

Хотя в то время это считалось не более чем рекламным трюком и частью стратегии удержания талантов в корпорации «Ванадий», мы предполагаем, что такое оружие действительно могло быть разработано с использованием материалов Древних.

Мы обнаружили архив на территории Нового Иерихона, где хранятся материалы этих исследований.",,
OLENA_PUZZLE_OUTCOME,Text,,"Yes, apparently Vanadium Co had an R & D division, Next Generation+ Weapon Systems, focused on designing armaments that required as of yet undiscovered technologies, energy sources or materials with impossible tensile strengths or conductivity. 

According to Helena, at the time it was deemed little more than a publicity stunt, but I have a hunch that maybe these weapons could be indeed developed using the exotic materials...

We have located a New Jericho archive facility harboring the NG+ Weapon Systems research, if you deem it worth our efforts, Director.",,"Oui, apparemment, Vanadium Co possédait une division R&D, Next Generation+ Weapon Systems, spécialisée dans la conception d’armements nécessitant des technologies, des sources d’énergie ou des matériaux encore inconnus, aux résistances mécaniques ou conductivités impossibles.

Selon Helena, à l’époque, cela n’était considéré guère plus qu’un coup de publicité, mais j’ai l’intuition que ces armes pourraient effectivement être développées en utilisant des matériaux exotiques...

Nous avons localisé une installation d’archives de la Nouvelle-Jéricho abritant les recherches sur les NG+ Weapon Systems, si vous jugez que nos efforts en valent la peine, Directeur.","Ja, offenbar unterhielt Vanadium Co. tatsächlich eine Forschungs- und Entwicklungsabteilung namens <b>Next Generation+ Waffensysteme</b>, die sich auf die Konstruktion von Waffen konzentrierte, welche bislang unbekannte Technologien, Energiequellen oder Materialien mit unmöglicher Zugfestigkeit oder Leitfähigkeit erforderten.

Laut Helena galt das Projekt damals kaum mehr als ein PR-Gag. Doch mich beschleicht die unheilvolle Ahnung, dass diese Waffen mithilfe der exotischen Materialien tatsächlich realisierbar sein könnten...

Wir haben eine Archiveinrichtung von Neu-Jericho lokalisiert, in der sich die Forschung zu den NG+-Waffensystemen befindet – wenn du der Meinung bist, dass sie den Aufwand wert ist, Direktor.",,,"Да, конечно, у корпорации «Ванадий» был научно-исследовательский филиал, «Оружейные Системы Нового Поколения», который занимался разработкой вооружений требующих еще не открытых технологий источников энергии или материалов с невозможной прочностью на разрыв или проводимостью. 

По словам Хелены, в то время это считалось не более чем рекламным трюком, но у меня есть предположение, что, возможно, такое оружие действительно было разработано с применением Экзотических Материалов.

Если вы сочтете что это стоит наших усилий, Директор, то мы нашли архив на территории Нового Иерихона, где хранятся исследования ОСНП.",,
PROG_LE1_TITLE,Text,,Impossible Weapons,,Mystérieuses Armes,Unmögliche Waffen,,,Супер-оружие,,
OLENA_PUZZLE_CHOICE,Text,,Weapons? That sounds interesting.,,Des armes ? Ça a l’air intéressant.,Waffen? Das klingt interessant.,,,Оружие? Звучит заманчиво...,,
OLENA_PUZZLE_TEXT,Text,,"Strange… there is nothing like a CPU, nothing like a memory module. I suppose we should have expected that they would be very different from what we could have designed. There must be something here we are not seeing. We should secure and analyze samples of the Living Crystal and of the Protean Mutane as soon as possible.

One more thing: I have been talking to Helena about her time at Vanadium, and she recalls another ""moonshot"" division, charged with designing a new generation of weapon systems.",,"Étrange... il n’y a rien qui ressemble à un CPU, rien qui ressemble à un module mémoire. Je suppose que nous aurions dû nous attendre à ce qu’ils soient très différents de ce que nous aurions pu concevoir. Il doit y avoir quelque chose ici que nous ne voyons pas. Nous devrions sécuriser et analyser des échantillons du Cristal Vivant et du Mutant Protéen dès que possible.

Une autre chose : j’ai parlé avec Helena de son temps chez Vanadium, et elle se souvient d’une autre division “moonshot”, chargée de concevoir une nouvelle génération de systèmes d’armes.","Merkwürdig... nichts, was einer CPU ähnelt, nichts, was man als Speichermodul bezeichnen könnte. Eigentlich hätten wir erwarten müssen, dass diese Systeme völlig anders aufgebaut sind als alles, was wir selbst entwerfen würden.
Hier muss es etwas geben, das wir noch nicht erkennen.

Wir sollten so schnell wie möglich Proben des Lebenden Kristalls und des proteischen Mutans sichern und analysieren.

Noch etwas: Ich habe mit Helena über ihre Zeit bei Vanadium gesprochen. Sie erinnert sich an eine weitere sogenannte „Moonshot“-Abteilung, die mit der Entwicklung einer neuen Generation von Waffensystemen betraut war.",,,"Странно... Здесь нет ничего похожего на процессор, ничего похожего на модуль памяти. Полагаю, нам следовало ожидать, что они будут сильно отличаться от наших компьютеров. Должно быть, здесь есть что-то, чего мы не видим. Мы должны как можно скорее получить и проанализировать образцы Живого Кристалла и Белкового Мутагена.

И еще одно: я разговаривала с Хеленой о ее работе в корпорации ""Ванадий"", и она вспомнила, что у там было еще один ""лунный"" филиал, которому было поручено разработка нового поколения систем вооружения.",,
PROG_LE0_MISS_CHOICE_2_TEXT,Text,,Ask West to release Dr. Helena,,Demandez à West de libérer le Dr. Helena,"Fordere West auf, Dr. Helena Lewandowski freizulassen",,,Попросить Уэста освободить доктора Хелену,,
PROG_LE0_MISS_CHOICE_2_OUTCOME_GENERAL,Text,,"MESSAGE
FROM: Tobias West (New Jericho) 
TO: Phoenix Point 

We are passing on the custody of Dr. Helena to the Phoenix Project. I trust your judgment on the matter, but I advise you against diverting too many resources on digging into the past. 

The war of extermination against our species is in the present.",,"MESSAGE
EXPÉDITEUR : Tobias West (Nouvelle-Jéricho)
DESTINATAIRE : Phoenix

Nous transférons la garde du Dr. Helena au Projet Phoenix. Je fais confiance à votre jugement sur la question, mais je vous conseille de ne pas détourner trop de ressources pour creuser dans le passé.

La guerre d’extermination contre notre espèce est dans le présent.","NACHRICHT
Von: Tobias West (Neu-Jericho)
An: Phoenix Point

Wir übergeben die Obhut über Dr. Helena Lewandowski an das Phoenix-Projekt. Ich vertraue auf Ihr Urteilsvermögen in dieser Angelegenheit, rate Ihnen jedoch dringend davon ab, zu viele Ressourcen auf die Aufarbeitung der Vergangenheit zu verwenden.

Der Ausrottungskrieg gegen unsere Spezies findet in der Gegenwart statt.",,,"ВХОДЯЩЕЕ СООБЩЕНИЕ
ОТ: Тобиас Уэст (Новый Иерихон)
КОМУ: Проект Феникс

Мы передаем опеку над доктором Хеленой Проекту Феникс. Я доверяю вашему мнению по этому вопросу, но не советую вам тратить слишком много времени на копание в прошлом.

Война на уничтожение против нашего вида идет в настоящем.",,
PROG_PU2_CHOICE_0_OUTCOME_GENERAL,Text,,"MESSAGE

Subject 24 has requested that we perform the raid on a New Jericho facility. Should we agree, he will send us specific details, including the exact location of the facility and potentially its security defences. 
",,"MESSAGE

Le sujet 24 a demandé que nous fassions un raid sur une installation de la Nouvelle-Jéricho. Si nous sommes d’accord, il nous enverra des détails précis, y compris l’emplacement exact de l’installation et peut-être ses systèmes de défense.","NACHRICHT

Versuchsperson 24 hat darum gebeten, dass wir einen Überfall auf eine Einrichtung von Neu-Jericho durchführen. Stimmen wir zu, wird er uns konkrete Details übermitteln – einschließlich des genauen Standorts der Anlage und möglicherweise ihrer Sicherheitsvorkehrungen.",,,"ВХОДЯЩЕЕ СООБЩЕНИЕ

Подопытный №24 попросил нас провести рейд на объект в Новом Иерихоне. Если мы согласимся, он пришлет нам конкретные данные, включая точное местоположение объекта и, возможно, сведения об его охране.",,
PROG_PU2_CHOICE_0_TEXT,Text,,Agree to help Subject 24.,,Acceptez d’aider Sujet 24.,"Willige ein, Versuchsperson 24 zu helfen.",,,Помочь Подопытному №24,,
PROG_PU2_CHOICE_1_OUTCOME_GENERAL,Text,,"MESSAGE

When I contacted you I thought I was dealing with intelligent people, aware of the stakes. Instead, I found spineless cowards whose convictions are as hollow as the module in Tobias West’s head! 

We'll find a way to obtain the research data, but the chance of alliance between the Pure and the Phoenix Project is gone forever.",,"MESSAGE

Quand je vous ai contacté, je pensais avoir affaire à des gens intelligents, conscients des enjeux. Au lieu de cela, j’ai trouvé des lâches sans pitié dont les convictions sont aussi creuses que le module dans la tête de Tobias West !

Nous trouverons un moyen d’obtenir les données de recherche, mais la chance d’alliance entre les Purs et le projet Phoenix est à jamais perdue.","NACHRICHT

Als ich Sie kontaktierte, glaubte ich, es mit intelligenten Menschen zu tun zu haben – Menschen, die begreifen, was auf dem Spiel steht. Stattdessen fand ich rückgratlose Feiglinge, deren Überzeugungen so hohl sind wie das Modul in Tobias Wests Kopf!

Wir werden einen Weg finden, an die Forschungsdaten zu gelangen.
Doch die Chance auf ein Bündnis zwischen den Reinen und dem Phoenix-Projekt ist für immer vertan.",,,"ВХОДЯЩЕЕ СООБЩЕНИЕ

Когда я связался с вами, я думал, что имею дело с умными людьми, понимающими, что поставлено на карту. Вместо этого я нашел жалких трусов, чьи убеждения так же никчемны, как чип в голове Тобиаса Уэста!

Мы найдем способ получить исследовательские данные, но шанс на союз между Проектом Непорочных и Проектом Феникс потерян навсегда.",,
PROG_PU2_CHOICE_1_TEXT,Text,,Refuse to help Subject 24.,,Refuser d’aider sujet 24.,Verweigere die Hilfe für Versuchsperson 24.,,,Отказать в помощи Подопытному №24,,
PROG_PU2_TEXT_GENERAL_0,Text,,"MESSAGE

Subject 24 has requested that we perform the raid on a New Jericho facility. Should we agree, he will send us specific details, including the exact location of the facility and potentially its security defences. ",,"MESSAGE

Le sujet 24 a demandé que nous fassions un raid sur une installation de la Nouvelle-Jéricho. Si nous sommes d’accord, il nous enverra des détails précis, y compris l’emplacement exact de l’installation et peut-être ses sytèmes de défense.","NACHRICHT

Versuchsperson 24 hat darum gebeten, dass wir einen Überfall auf eine Einrichtung von Neu-Jericho durchführen. Stimmen wir zu, wird er uns konkrete Details übermitteln – einschließlich des genauen Standorts der Anlage und möglicherweise ihrer Sicherheitsvorkehrungen.",,,"ВХОДЯЩЕЕ СООБЩЕНИЕ

Подопытный №24 попросил нас провести рейд на объект в Новом Иерихоне. Если мы согласимся, он пришлет нам конкретные данные, включая точное местоположение объекта и, возможно, сведения об его охране.",,
PROG_PU2_CHOICE2EVENT_TEXT_GENERAL_0,Text,,"MESSAGE
FROM: Tobias West (New Jericho) 
TO: Phoenix Point

I appreciate your discretion in this matter. Rest assured that all necessary precautions will be taken. I trust you will not pay any attention to the ravings of this lunatic. ",,"MESSAGE
EXPÉDITEUR : Tobias West (Nouvelle-Jéricho)
DESTINATAIRE : Phoenix

Je vous remercie de votre discrétion à cet égard. Soyez assurés que toutes les précautions nécessaires seront prises. Ne prêtez pas attention aux délires de ce fou. ","NACHRICHT
Von: Tobias West (Neu-Jericho)
An: Phoenix Point

Ich weiß Ihre Diskretion in dieser Angelegenheit zu schätzen. Seien Sie versichert, dass alle notwendigen Vorkehrungen getroffen werden.
Ich gehe davon aus, dass Sie den wirren Tiraden dieses Irren keine weitere Beachtung schenken werden.",,,"ВХОДЯЩЕЕ СООБЩЕНИЕ
ОТ: Тобиас Уэст (Новый Иерихон)
КОМУ: Проект Феникс

Я ценю вашу осмотрительность в этом вопросе. Будьте уверены, что будут приняты все необходимые меры предосторожности. Я надеюсь, вы не станете обращать внимания на бредни этого сумасшедшего.",,
PROG_PU2_CHOICE2EVENT_TITLE,Text,,The Rewards of Silence,,Les récompenses du silence,Die Belohnungen des Schweigens,,,Награда за молчание,,
PROG_PU2_CHOICE_2_TEXT,Text,,Inform New Jericho,,Informer la Nouvelle-Jéricho,Informiere Neu-Jericho,,,Сообщить Новому Иерихону,,
PROG_PU2_CHOICE3EVENT_TEXT_GENERAL_0,Text,,"MESSAGE 
FROM: Nikolai (Synedrion) 
TO: Phoenix Point 

So another dirty little secret from West's not-so-distant past emerges. I hope that your actions in this matter reflect a new found belief in transparency and in the free exchange of information, rather than political opportunism.",,"MESSAGE
EXPÉDITEUR : Nikolai (Synedrion)
DESTINATAIRE : Phoenix

Un autre sale petit secret du passé pas si lointain de West émerge. J’espère que vos actions dans ce domaine reflètent une nouvelle croyance dans la transparence et dans le libre échange d’informations, plutôt que dans l’opportunisme politique.","NACHRICHT
Von: Nikolai (Synedrion)
An: Phoenix Point

Also taucht ein weiteres Zeugnis der Intransparenz und ethischen Inkonsistenz in Wests Vergangenheit. Ich hoffe, Ihre Entscheidung zeugt von einem Glauben an radikale Transparenz und den freien Austausch von Informationen zeugen – und nicht von politischem Opportunismus.",,,"ВХОДЯЩЕЕ СООБЩЕНИЕ
ОТ: Николай (Синедрион)
КОМУ: Проект Феникс

Итак, всплывает еще один маленький грязный секрет из не столь отдаленного прошлого Уэста. Я надеюсь, что ваши действия в этом вопросе отражают вновь обретенную веру в прозрачность и свободный обмен информацией, а не в политический оппортунизм.",,
PROG_PU2_CHOICE3EVENT_TITLE,Text,,Disclose and Denounce,,Divulguer et dénoncer,Offenlegen und anprangern,,,Раскрыть и осудить,,
PROG_PU2_CHOICE_3_TEXT,Text,,Publicly denounce New Jericho's covert bionics program,,Dénoncer publiquement le programme cybernétique secret de la Nouvelle-Jéricho,Verurteile Neu-Jericho öffentlich für sein geheimes Bionikprogramm,,,Публично осудить секретную бионическую программу Нового Иерихона,,
PROG_PU4_WIN_TEXT_GENERAL_0,Text,,"New Jericho is not happy with our raid on their clandestine research facility. But we may be able to repair some of the damage to our relations. A lot depends on how we describe what happened; sometimes words are more important than actions.

So what was it?",,"La Nouvelle-Jéricho n’est pas satisfaite de notre raid sur leur installation de recherche clandestine. Mais nous pourrions être en mesure de réparer certains des dommages à nos relations. Cela dépend beaucoup de la façon dont nous décrivons ce qui s’est passé; parfois les mots sont plus importants que les actions.

Alors c’était quoi ?","Neu-Jericho ist alles andere als erfreut über unseren Überfall auf ihre geheime Forschungseinrichtung. Dennoch besteht die Möglichkeit, einen Teil des Schadens an unseren Beziehungen zu begrenzen. Viel hängt davon ab, wie wir die Ereignisse darstellen – manchmal sind Worte wichtiger als Taten.

Also, unsere offizielle Version:
Was ist wirklich passiert?",,,"Новый Иерихон недоволен нашим рейдом на их секретный исследовательский центр. Но, возможно, нам удастся частично исправить ущерб, нанесенный нашим отношениям. Многое зависит от того, как мы опишем произошедшее - иногда слова важнее действий.

Итак, так что же там произошло?",,
PROG_PU4_WIN_CHOICE_0_OUTCOME_GENERAL,Text,,Anu's leadership seeks to distance itself from the raid to avoid provoking New Jericho. We do succeed in attracting the attention of some zealots. One of them decides to join our cause.,,La direction d’Anu cherche à s’éloigner du raid pour éviter de provoquer la Nouvelle-Jéricho. Nous réussissons à attirer l’attention de certains fanatiques. L’un d’eux décide de rejoindre notre cause.,"Die Führung der Jünger des Anu bemüht sich, sich von dem Überfall zu distanzieren, um Neu-Jericho nicht weiter zu provozieren. Dennoch gelingt es uns, die Aufmerksamkeit einiger Suchender auf dem Pfad der Erhöhung auf uns zu ziehen. Einer von ihnen entscheidet sich, seine unvollkommene Hülle unserer Sache zu weihen.",,,"Руководство Ану стремится дистанцироваться от рейда, чтобы не провоцировать Новый Иерихон. В то же время нам удается привлечь внимание некоторых фанатиков. Один из них решает присоединиться к нам.",,
PROG_PU4_WIN_CHOICE_0_TEXT,Text,,A righteous purge of dangerous technology,,Une juste purge de la dangereuse technologie,Notwendige Säuberung gefährlicher Technologien.,,,Справедливое избавление от опасных технологий,,
